;CowCode;Date;Customer number;BW Delta Process: Up;Base price;Price Modifier Fat;Subsidy Area;Farm Price Per Liter;Content Bacteria Cou;Content Lactose Perc;Income Per Day Per C;Subsidy Per Liter;Price Modifier Prote;Record Update Date;Records source;Sample Type;Record Insert Date;Cow Name;Price High;Days Milking;Average daily milkin;Average daily produc;Content Cell count;Content fat percent;Content fat per prot;Content protein perc;Content urea percent;Farm average product;Feeding total;Content Freezing Poi;Content FFA;Content VHBI;Content Fat Per Prot;Feeding minutes tota;Feed per milk ratio;Feed usage percent f;Feed usage percent f;Leftover total;Milking Last 24 hour;Production change;Production today;Production Yesterday;Passess Last 24 h;Total today;Total production fro;Max Analysis date;Analyis Date;Price date;Last Content Cell Co;Last Content Fat Per;Last Content Protein;Last Content Urea Pe;Weight average;Production period;Price Low;Price Average;Purchased feed cost;Weight Average Diffe;Feeding forecast
3902;444;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Kymppi;0.0;296;0.0;26.3;180.0;0.0559;1.51;0.0371;0.0;29.1;0.0;525.0;1.2;0.0;1.3;513.0;0.0;0.0;0.0;0.0;1.3;10.700-;15.6;0.0;0.0;0.0;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;577.0;2;0.0;0.0;0.0;3.000-;0.0
3903;447;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Expertti hol;0.0;370;0.0;28.3;125.0;0.0419;1.24;0.0337;0.0;30.68;3.11;0.0;0.0;0.0;0.0;493.0;0.113;0.0;0.0;0.06;2.9;0.300-;28.0;0.0;1.9;3.08;0.0;0;0;20170130;0.0;0.0;0.0;0.0;836.0;5;0.0;0.0;0.0;13.000 ;0.0
3904;448;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Krone;0.0;180;0.0;31.9;90.0;0.0555;1.63;0.0341;0.0;29.1;11.2;525.0;1.2;0.0;1.3;328.0;0.338;0.0;0.0;0.28;3.1;3.700 ;35.6;0.0;2.7;12.18;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;627.0;3;0.0;0.0;0.0;6.000-;0.0
3905;457;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Keinu;0.0;191;0.0;24.3;34.0;0.0439;1.2;0.0367;0.0;29.1;9.69;525.0;1.2;0.0;1.3;535.0;0.421;0.0;0.0;0.22;2.3;0.600-;23.7;0.0;9.9;9.41;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;473.0;2;0.0;0.0;0.0;8.000 ;0.0
3906;458;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Kisakone;0.0;227;0.0;24.4;172.0;0.0536;1.37;0.0391;0.0;29.1;10.1;525.0;1.2;0.0;1.3;567.0;0.414;0.0;0.0;0.33;2.4;0.100 ;24.5;0.0;2.1;9.66;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;511.0;2;0.0;0.0;0.0;10.000-;0.0
3907;461;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Kuiskaus;0.0;36;0.0;47.5;84.0;0.0404;1.31;0.0308;0.0;29.1;16.66;525.0;1.2;0.0;1.3;431.0;0.35;0.0;0.0;0.56;3.9;0.600 ;48.1;0.0;3.6;17.27;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;463.0;2;0.0;0.0;0.0;8.000-;0.0
3908;467;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Kaasi;0.0;90;0.0;33.3;67.0;0.038;1.09;0.0348;0.0;29.1;11.23;525.0;1.2;0.0;1.3;505.0;0.348;0.0;0.0;0.21;3.6;0.200 ;33.5;0.0;5.9;11.9;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;434.0;2;0.0;0.0;0.0;10.000-;0.0
3909;468;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Kines;0.0;160;0.0;42.5;81.0;0.0471;1.33;0.0354;0.0;29.1;13.69;525.0;1.2;0.0;1.3;443.0;0.331;0.0;0.0;0.43;3.9;0.600 ;43.1;0.0;4.4;15.09;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;532.0;2;0.0;0.0;0.0;5.000 ;0.0
3910;468;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Elefantti;0.0;316;0.0;37.0;103.0;0.0593;1.71;0.0346;0.0;30.68;3.43;0.0;0.0;0.0;0.0;446.0;0.094;0.0;0.0;0.07;3.3;0.500-;36.5;0.0;1.6;4.11;0.0;0;0;20170130;0.0;0.0;0.0;0.0;658.0;5;0.0;0.0;0.0;1.000 ;0.0
3911;469;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Emilia;0.0;250;0.0;30.9;91.0;0.0598;1.62;0.037000000000000005;0.0;30.68;3.27;0.0;0.0;0.0;0.0;528.0;0.113;0.0;0.0;0.07;2.1;1.600-;29.3;0.0;0.0;3.41;0.0;0;0;20170130;0.0;0.0;0.0;0.0;706.0;5;0.0;0.0;0.0;1.000-;0.0
3912;474;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Liska;0.0;65;0.0;32.0;89.0;0.0434;1.47;0.0295;0.0;29.1;10.86;525.0;1.2;0.0;1.3;493.0;0.35600000000000004;0.0;0.0;0.19;2.9;0.100-;31.9;0.0;1.3;11.87;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;440.0;2;0.0;0.0;0.0;9.000-;0.0
3913;480;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän luumu;0.0;86;0.0;29.0;88.0;0.0342;1.03;0.0331;0.0;29.1;10.22;525.0;1.2;0.0;1.3;486.0;0.321;0.0;0.0;0.3;2.9;3.900 ;32.9;0.0;1.9;10.67;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;458.0;1;0.0;0.0;0.0;8.000-;0.0
3914;482;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;kyöstilän LC;0.0;198;0.0;19.9;20.0;0.0461;1.29;0.0357;0.0;29.1;7.11;525.0;1.2;0.0;1.3;579.0;0.361;0.0;0.0;0.21;2.6;0.500-;19.4;0.0;9.7;8.08;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;422.0;1;0.0;0.0;0.0;1.000-;0.0
3915;487;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Liinu;0.0;107;0.0;26.4;87.0;0.0339;1.13;0.0299;0.0;29.1;10.06;525.0;1.2;0.0;1.3;517.0;0.412;0.0;0.0;0.24;2.9;0.700-;25.7;0.0;3.3;10.24;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;394.0;1;0.0;0.0;0.0;5.000 ;0.0
3916;490;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Mauste;0.0;44;0.0;29.0;71.0;0.0402;1.22;0.033;0.0;29.1;11.73;525.0;1.2;0.0;1.3;617.0;0.381;0.0;0.0;0.22;3.3;1.500 ;30.5;0.0;1.1;10.48;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;469.0;1;0.0;0.0;0.0;10.000-;0.0
3917;491;20170530;20466;;0.35;0.0025;AB;0.0;8.0;0.0447;0.0;0.07;0.006999999999999999;0;LR;;0;Kyöstilän Maila;0.0;57;0.0;28.1;124.0;0.040999999999999995;1.25;0.0327;0.0;29.1;9.94;525.0;1.2;0.0;1.3;436.0;0.35;0.0;0.0;0.24;4.0;1.400 ;29.5;0.0;2.7;10.38;0.0;20170530;20170530;20170110;104.0;0.045;0.0337;23.6;507.0;1;0.0;0.0;0.0;5.000-;0.0
3918;491;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Hikka hol;0.0;247;0.0;42.8;541.0;0.0612;1.71;0.0358;0.0;30.68;3.7;0.0;0.0;0.0;0.0;536.0;0.09;0.0;0.0;0.07;3.6;0.100-;42.7;0.0;0.3;4.58;0.0;0;0;20170130;0.0;0.0;0.0;0.0;717.0;4;0.0;0.0;0.0;17.000 ;0.0
3919;502;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Hetki;0.0;127;0.0;44.4;112.0;0.0436;1.27;0.0343;0.0;30.68;4.7;0.0;0.0;0.0;0.0;533.0;0.107;0.0;0.0;0.12;3.0;0.900-;43.5;0.0;0.1;4.65;0.0;0;0;20170130;0.0;0.0;0.0;0.0;606.0;5;0.0;0.0;0.0;13.000-;0.0
3920;517;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Inari hol;0.0;296;0.0;35.2;98.0;0.0414;1.3;0.0318;0.0;30.68;3.29;0.0;0.0;0.0;0.0;490.0;0.096;0.0;0.0;0.09;2.1;1.300-;33.9;0.0;2.9;3.86;0.0;0;0;20170130;0.0;0.0;0.0;0.0;780.0;4;0.0;0.0;0.0;15.000 ;0.0
3921;519;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Ikioma;0.0;216;0.0;34.8;127.0;0.0432;1.41;0.0306;0.0;30.68;3.21;0.0;0.0;0.0;0.0;485.0;0.08900000000000001;0.0;0.0;0.04;3.3;1.700 ;36.5;0.0;1.4;3.75;0.0;0;0;20170130;0.0;0.0;0.0;0.0;642.0;4;0.0;0.0;0.0;3.000 ;0.0
3922;528;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Illalla;0.0;68;0.0;43.1;107.0;0.0402;1.05;0.0384;0.0;30.68;4.73;0.0;0.0;0.0;0.0;451.0;0.109;0.0;0.0;0.14;3.4;0.500-;42.6;0.0;1.7;4.7;0.0;0;0;20170130;0.0;0.0;0.0;0.0;706.0;4;0.0;0.0;0.0;3.000 ;0.0
3923;536;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Ilmapallo;0.0;40;0.0;43.1;53.0;0.0471;1.28;0.0369;0.0;30.68;4.46;0.0;0.0;0.0;0.0;531.0;0.105;0.0;0.0;0.11;4.0;0.200-;42.9;0.0;8.3;4.7;0.0;0;0;20170130;0.0;0.0;0.0;0.0;666.0;4;0.0;0.0;0.0;3.000-;0.0
3924;545;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Jekku;0.0;356;0.0;13.3;171.0;0.0601;1.54;0.039;0.0;30.68;1.27;0.0;0.0;0.0;0.0;613.0;0.093;0.0;0.0;0.08;1.9;0.500-;12.8;0.0;0.9;1.4;0.0;0;0;20170130;0.0;0.0;0.0;0.0;770.0;3;0.0;0.0;0.0;13.000 ;0.0
3925;548;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Jamari;0.0;242;0.0;16.6;104.0;0.0541;1.52;0.0356;0.0;30.68;1.76;0.0;0.0;0.0;0.0;474.0;0.105;0.0;0.0;0.13;1.9;0.100 ;16.7;0.0;0.4;1.54;0.0;0;0;20170130;0.0;0.0;0.0;0.0;588.0;3;0.0;0.0;0.0;4.000-;0.0
3926;549;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Jalo;0.0;79;0.0;32.6;94.0;0.0353;1.05;0.0335;0.0;30.68;5.05;0.0;0.0;0.0;0.0;0.0;0.165;0.0;0.0;0.1;3.4;0.500-;32.1;0.0;4.3;4.7;0.0;0;0;20170130;0.0;0.0;0.0;0.0;698.0;3;0.0;0.0;0.0;11.000-;0.0
3927;553;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Jyvä;0.0;174;0.0;34.3;148.0;0.0423;1.3;0.0326;0.0;30.68;2.94;0.0;0.0;0.0;0.0;346.0;0.093;0.0;0.0;0.05;3.1;2.300-;32.0;0.0;3.0;3.77;0.0;0;0;20170130;0.0;0.0;0.0;0.0;645.0;3;0.0;0.0;0.0;17.000-;0.0
3928;554;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Joku;0.0;219;0.0;36.9;164.0;0.0403;1.21;0.0334;0.0;30.68;3.89;0.0;0.0;0.0;0.0;487.0;0.13;0.0;0.0;0.62;2.3;3.900-;33.0;0.0;0.0;4.15;0.0;0;0;20170130;0.0;0.0;0.0;0.0;579.0;3;0.0;0.0;0.0;12.000-;0.0
3929;557;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Justiina;0.0;189;0.0;26.3;204.0;0.0502;1.4;0.0359;0.0;30.68;2.32;0.0;0.0;0.0;0.0;398.0;0.108;0.0;0.0;0.02;2.9;4.300-;22.0;0.0;2.1;3.0;0.0;0;0;20170130;0.0;0.0;0.0;0.0;576.0;3;0.0;0.0;0.0;2.000-;0.0
3930;561;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Kauas;0.0;69;0.0;47.0;150.0;0.0349;1.07;0.0327;0.0;30.68;5.08;0.0;0.0;0.0;0.0;468.0;0.122;0.0;0.0;0.73;2.3;9.900-;37.1;0.0;0.0;5.21;0.0;0;0;20170130;0.0;0.0;0.0;0.0;646.0;3;0.0;0.0;0.0;26.000-;0.0
3931;563;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Kätevä;0.0;136;0.0;32.6;111.0;0.0515;1.43;0.0359;0.0;30.68;3.05;0.0;0.0;0.0;0.0;542.0;0.093;0.0;0.0;0.05;3.6;0.700 ;33.3;0.0;3.1;3.62;0.0;0;0;20170130;0.0;0.0;0.0;0.0;591.0;3;0.0;0.0;0.0;1.000-;0.0
3932;564;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Ketju;0.0;429;0.0;20.3;132.0;0.0542;1.63;0.0332;0.0;30.68;0.95;0.0;0.0;0.0;0.0;517.0;0.055;0.0;0.0;0.15;1.9;0.300-;20.0;0.0;2.9;2.14;0.0;0;0;20170130;0.0;0.0;0.0;0.0;760.0;2;0.0;0.0;0.0;21.000-;0.0
3933;565;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Kaapeli;0.0;7;0.0;19.1;83.0;0.0467;1.17;0.04;0.0;30.68;3.16;0.0;0.0;0.0;0.0;472.0;0.141;0.0;0.0;0.07;3.2;3.700 ;22.8;0.0;6.4;3.28;0.0;0;0;20170130;0.0;0.0;0.0;0.0;624.0;3;0.0;0.0;0.0;0.000 ;0.0
3934;569;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Kinnas hol;0.0;278;0.0;22.1;82.0;0.0482;1.45;0.0333;0.0;30.68;2.03;0.0;0.0;0.0;0.0;302.0;0.097;0.0;0.0;0.26;1.9;0.700-;21.4;0.0;3.3;2.34;0.0;0;0;20170130;0.0;0.0;0.0;0.0;823.0;2;0.0;0.0;0.0;7.000 ;0.0
3935;577;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Kukkaro;0.0;331;0.0;16.4;54.0;0.0544;1.48;0.0367;0.0;30.68;1.38;0.0;0.0;0.0;0.0;490.0;0.083;0.0;0.0;0.03;2.3;0.600 ;17.0;0.0;4.9;1.53;0.0;0;0;20170130;0.0;0.0;0.0;0.0;683.0;2;0.0;0.0;0.0;29.000 ;0.0
3936;580;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Kikka hol;0.0;190;0.0;40.3;125.0;0.048;1.48;0.0325;0.0;30.68;4.19;0.0;0.0;0.0;0.0;475.0;0.121;0.0;0.0;0.07;2.9;2.800-;37.5;0.0;0.6;4.45;0.0;0;0;20170130;0.0;0.0;0.0;0.0;776.0;2;0.0;0.0;0.0;3.000 ;0.0
3937;582;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Keino;0.0;200;0.0;32.6;171.0;0.0465;1.44;0.0322;0.0;30.68;3.43;0.0;0.0;0.0;0.0;507.0;0.11;0.0;0.0;0.05;2.3;0.300-;32.3;0.0;0.1;3.68;0.0;0;0;20170130;0.0;0.0;0.0;0.0;611.0;2;0.0;0.0;0.0;4.000 ;0.0
3938;584;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Kanissa;0.0;194;0.0;24.0;80.0;0.0454;1.36;0.0335;0.0;30.68;3.43;0.0;0.0;0.0;0.0;366.0;0.15;0.0;0.0;0.05;2.3;1.400-;22.6;0.0;0.6;2.72;0.0;0;0;20170130;0.0;0.0;0.0;0.0;613.0;2;0.0;0.0;0.0;6.000 ;0.0
3939;585;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lupaja;0.0;78;0.0;46.0;85.0;0.0463;1.36;0.0341;0.0;30.68;4.81;0.0;0.0;0.0;0.0;446.0;0.105;0.0;0.0;0.08;2.9;2.500-;43.5;0.0;0.0;4.92;0.0;0;0;20170130;0.0;0.0;0.0;0.0;611.0;2;0.0;0.0;0.0;2.000 ;0.0
3940;586;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lantti;0.0;33;0.0;42.8;118.0;0.0379;1.25;0.0304;0.0;30.68;4.91;0.0;0.0;0.0;0.0;481.0;0.11;0.0;0.0;0.09;3.7;4.000 ;46.8;0.0;1.1;4.7;0.0;0;0;20170130;0.0;0.0;0.0;0.0;581.0;2;0.0;0.0;0.0;24.000 ;0.0
3941;588;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Laulu;0.0;128;0.0;38.8;106.0;0.043;1.35;0.0319;0.0;30.68;4.29;0.0;0.0;0.0;0.0;519.0;0.119;0.0;0.0;0.08;3.4;0.000 ;38.8;0.0;3.0;4.31;0.0;0;0;20170130;0.0;0.0;0.0;0.0;649.0;2;0.0;0.0;0.0;4.000-;0.0
3942;590;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Luxus hol;0.0;161;0.0;33.0;153.0;0.0358;1.16;0.0308;0.0;30.68;3.46;0.0;0.0;0.0;0.0;402.0;0.113;0.0;0.0;0.1;2.7;1.600-;31.4;0.0;3.3;3.67;0.0;0;0;20170130;0.0;0.0;0.0;0.0;641.0;2;0.0;0.0;0.0;8.000 ;0.0
3943;591;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lamppu;0.0;147;0.0;33.2;254.0;0.0528;1.57;0.0336;0.0;30.68;4.4;0.0;0.0;0.0;0.0;411.0;0.284;0.0;0.0;0.2;2.6;14.500-;18.7;0.0;0.6;3.96;0.0;0;0;20170130;0.0;0.0;0.0;0.0;589.0;2;0.0;0.0;0.0;2.000-;0.0
3944;592;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Liisa;0.0;105;0.0;36.5;92.0;0.0507;1.57;0.0322;0.0;30.68;3.29;0.0;0.0;0.0;0.0;425.0;0.08800000000000001;0.0;0.0;0.06;3.3;0.300-;36.2;0.0;2.3;3.94;0.0;0;0;20170130;0.0;0.0;0.0;0.0;532.0;2;0.0;0.0;0.0;14.000 ;0.0
3945;594;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lumikki;0.0;35;0.0;37.9;92.0;0.0478;1.28;0.0372;0.0;30.68;4.91;0.0;0.0;0.0;0.0;213.0;0.16899999999999998;0.0;0.0;0.12;3.0;6.500-;31.4;0.0;0.0;4.7;0.0;0;0;20170130;0.0;0.0;0.0;0.0;601.0;2;0.0;0.0;0.0;62.000-;0.0
3946;596;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Laastari;0.0;45;0.0;39.9;81.0;0.036000000000000004;1.03;0.0349;0.0;30.68;4.56;0.0;0.0;0.0;0.0;445.0;0.119;0.0;0.0;0.09;3.0;0.400-;39.5;0.0;1.0;4.7;0.0;0;0;20170130;0.0;0.0;0.0;0.0;566.0;2;0.0;0.0;0.0;13.000 ;0.0
3947;598;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lomavuokko;0.0;7;0.0;23.5;129.0;0.0439;1.25;0.0351;0.0;30.68;2.92;0.0;0.0;0.0;0.0;446.0;0.114;0.0;0.0;0.06;2.0;2.100 ;25.6;0.0;0.6;3.28;0.0;0;0;20170130;0.0;0.0;0.0;0.0;563.0;2;0.0;0.0;0.0;0.000 ;0.0
3948;600;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lötö;0.0;361;0.0;20.2;131.0;0.0471;1.55;0.0304;0.0;30.68;3.05;0.0;0.0;0.0;0.0;523.0;0.19;0.0;0.0;0.02;2.1;1.600-;18.6;0.0;1.3;2.19;0.0;0;0;20170130;0.0;0.0;0.0;0.0;629.0;1;0.0;0.0;0.0;6.000-;0.0
3949;604;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Laava hol;0.0;344;0.0;17.7;345.0;0.040999999999999995;1.26;0.0325;0.0;30.68;1.49;0.0;0.0;0.0;0.0;571.0;0.091;0.0;0.0;0.27;2.0;1.200-;16.5;0.0;1.1;1.61;0.0;0;0;20170130;0.0;0.0;0.0;0.0;784.0;1;0.0;0.0;0.0;15.000 ;0.0
3950;607;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Liila;0.0;256;0.0;17.4;262.0;0.0566;1.72;0.033;0.0;30.68;0.7;0.0;0.0;0.0;0.0;404.0;0.06;0.0;0.0;0.22;1.6;2.700-;14.7;0.0;0.3;1.68;0.0;0;0;20170130;0.0;0.0;0.0;0.0;621.0;1;0.0;0.0;0.0;25.000-;0.0
3951;611;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Liki hol;0.0;202;0.0;30.6;122.0;0.0417;1.4;0.0297;0.0;30.68;2.94;0.0;0.0;0.0;0.0;497.0;0.102;0.0;0.0;0.06;3.6;0.500-;30.1;0.0;5.9;3.33;0.0;0;0;20170130;0.0;0.0;0.0;0.0;640.0;1;0.0;0.0;0.0;8.000 ;0.0
3952;612;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lahja hol;0.0;213;0.0;29.3;265.0;0.0384;1.31;0.0294;0.0;30.68;3.51;0.0;0.0;0.0;0.0;495.0;0.134;0.0;0.0;0.1;2.3;2.200-;27.1;0.0;3.4;3.3;0.0;0;0;20170130;0.0;0.0;0.0;0.0;730.0;1;0.0;0.0;0.0;3.000 ;0.0
3953;613;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Luumu;0.0;186;0.0;22.2;107.0;0.0484;1.33;0.0364;0.0;30.68;2.16;0.0;0.0;0.0;0.0;511.0;0.109;0.0;0.0;0.24;2.3;0.200-;22.0;0.0;0.0;2.36;0.0;0;0;20170130;0.0;0.0;0.0;0.0;584.0;1;0.0;0.0;0.0;7.000 ;0.0
3954;614;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lyydia;0.0;146;0.0;25.2;105.0;0.0386;1.2;0.0321;0.0;30.68;3.29;0.0;0.0;0.0;0.0;530.0;0.133;0.0;0.0;0.05;2.4;1.600 ;26.8;0.0;0.6;2.88;0.0;0;0;20170130;0.0;0.0;0.0;0.0;555.0;1;0.0;0.0;0.0;5.000-;0.0
3955;615;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Lepohetki;0.0;137;0.0;24.6;27.0;0.0536;1.4;0.0384;0.0;30.68;3.32;0.0;0.0;0.0;0.0;519.0;0.16399999999999998;0.0;0.0;0.05;2.3;1.300-;23.3;0.0;1.4;2.81;0.0;0;0;20170130;0.0;0.0;0.0;0.0;575.0;1;0.0;0.0;0.0;7.000-;0.0
3956;616;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Milloin;0.0;115;0.0;27.9;89.0;0.0435;1.26;0.0346;0.0;30.68;2.75;0.0;0.0;0.0;0.0;482.0;0.099;0.0;0.0;0.05;2.9;0.500 ;28.4;0.0;1.4;2.98;0.0;0;0;20170130;0.0;0.0;0.0;0.0;639.0;1;0.0;0.0;0.0;17.000 ;0.0
3957;619;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Morsu;0.0;91;0.0;35.6;111.0;0.0365;1.11;0.0329;0.0;30.68;3.94;0.0;0.0;0.0;0.0;556.0;0.115;0.0;0.0;0.08;3.3;0.500-;35.1;0.0;2.7;4.1;0.0;0;0;20170130;0.0;0.0;0.0;0.0;605.0;1;0.0;0.0;0.0;13.000 ;0.0
3958;620;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Minni;0.0;49;0.0;26.4;148.0;0.0427;1.34;0.0318;0.0;30.68;4.39;0.0;0.0;0.0;0.0;410.0;0.218;0.0;0.0;0.07;2.0;5.900-;20.5;0.0;0.0;4.7;0.0;0;0;20170130;0.0;0.0;0.0;0.0;552.0;1;0.0;0.0;0.0;40.000-;0.0
3959;621;20170530;40342;;0.35;0.0025;AB;0.0;0.0;0.0;0.0;0.07;0.006999999999999999;0;LR;;0;Mahkera;0.0;84;0.0;36.2;101.0;0.0437;1.41;0.0309;0.0;30.68;5.4;0.0;0.0;0.0;0.0;445.0;0.151;0.0;0.0;0.11;3.3;0.600 ;36.8;0.0;0.9;4.7;0.0;0;0;20170130;0.0;0.0;0.0;0.0;563.0;1;0.0;0.0;0.0;3.000 ;0.0
